"коштати","202702508","be priced at"
"коштати","202628961","require to lose, suffer, or sacrifice"
"ту","400108479","in or at this place; where the speaker or writer is"
"ту","400108647","to this place (especially toward the speaker)"
"ту","400108773","in this circumstance or respect or on this point or detail"
"ту","400109021","at this time; now"
"тамо","400109151","in or at that place"
"тамо","400109328","to or toward that place; away from the speaker"
"овде","400108479","in or at this place; where the speaker or writer is"
"већ","400031798","prior to a specified or implied time"
"већ","400053152","without doubt (used to reinforce an assertion)"
"већ","500000619","but (contrast)"
"вече","115166462","the latter part of the day (the period of decreasing daylight from late afternoon until nightfall)"
"вечер","115166462","the latter part of the day (the period of decreasing daylight from late afternoon until nightfall)"
"вечерњи","500000621","of or related to the evening"
"вечера","107575984","a light evening meal; served in early evening if dinner is at midday or served late in the evening at bedtime"
"вечерас","400079499","during the night of the present day"
"вечерати","201167981","have supper; eat dinner"
"важити","500000623","be in effect; be valid"
"важити","202676789","be pertinent or relevant or applicable"
"важити","500000625","pass for; be considered"
"нешто","500000627","something"
"нешто","400100002","not much"
"нешто","400036291","to a small degree or extent"
"само","500000629","but"
"исти","302062670","closely similar or comparable in kind or quality or quantity or degree"
"исти","302068476","same in identity"
"исти","302064127","exactly alike; incapable of being perceived as different"
"исти","301411065","equal in amount or value"
"исти","300355611","unchanged in character or nature"
"исто","400138060","in like or similar manner"
"исто","400047534","in addition"
"реч","106286395","a unit of language that native speakers can identify"
"реч","106738162","a brief statement"
"реч","107109730","the words that are spoken"
"реч","106283764","language that is spoken or written"
"реч","107227301","a promise"
"реч","107140659","an exchange of views on some topic"
"реч","107110457","the exchange of spoken words"
"речни","500000631","of or related to words"
"родитељ","110399491","a father or mother; one who begets or one who gives birth to or nurtures and raises a child; a relative who plays the role of guardian"
"родитељ","100006150","an organism (plant or animal) from which younger ones are obtained"
"родитељски","301722529","relating to or characteristic of or befitting a parent"
"копија","106505517","a reproduction of a written record (e.g. of a legal or school record)"
"копија","103104594","a thing made to be similar or identical to another thing"
"копија","103257343","a copy that corresponds to an original exactly"
"цртеж","107003119","an illustration that is drawn by hand and published in a book, magazine, or newspaper"
"цртеж","103234306","a representation of forms or objects on a surface by means of lines"
"цртеж","103178782","a decorative or artistic work"
"плен","113262663","goods or money obtained illegally"
"залогај","113768343","the quantity that can be held in the mouth"
"залогај","107579076","a small amount of solid food; a mouthful"
"жвакати","201201089","chew (food); to bite and grind with the teeth"
"жвакати","500000633","speak slowly and indistinctly"
"сажвакати","201201089","chew (food); to bite and grind with the teeth"
"сажвакати","500000633","speak slowly and indistinctly"
"жвакање","100278810","biting and grinding food in your mouth so it becomes soft enough to swallow"
"кретати","201850315","cause to move or shift into a new position or place, both in a concrete and in an abstract sense"
"кретати","201835496","change location; move, travel, or proceed, also metaphorically"
"кретати","201831531","move so as to change position, perform a nontranslational motion"
"кретати","200124442","go or proceed from one point to another"
"кретати","200348746","set in motion, cause to start"
"кретати","202014165","leave"
"кретати","200231557","increase in size by natural process"
"кренути","201850315","cause to move or shift into a new position or place, both in a concrete and in an abstract sense"
"кренути","201835496","change location; move, travel, or proceed, also metaphorically"
"кренути","201831531","move so as to change position, perform a nontranslational motion"
"кренути","200124442","go or proceed from one point to another"
"кренути","200348746","set in motion, cause to start"
"кренути","202014165","leave"
"кренути","200231557","increase in size by natural process"
"кретање","100279835","the act of changing location from one place to another"
"кретање","100331950","a change of position that does not entail a change of location"
"кретање","100280586","the act of changing the location of something"
"кретање","106197664","a general tendency to change (as of opinion)"
"кретање","107423560","a recent event that has some relevance for the present situation"
"сварити","201197338","convert food into absorbable substances"
"сваривати","201197338","convert food into absorbable substances"
"сваривање","113465809","the organic process by which food is converted into substances that can be absorbed into the body"
"спавати","200014742","be asleep"
"спавати","201426397","have sexual intercourse with"
"спавање","105681117","the state of being asleep"
"спавање","100858188","the suspension of consciousness and decrease in metabolic rate"
"спаваћи","500000635","of or related to sleeping"
"преспавати","202652729","stay overnight"
"преспавати","200015713","sleep longer than intended"
"преспавати","500000637","contemplate overnight"
"неколик","301552885","a quantifier that can be used with count nouns and is often preceded by `a'; a small but indefinite number"
"неколик","302268268","(used with count nouns) of an indefinite number more than 2 or 3 but not many"
"неколико","500000639","several"
"неколико","500000641","a few"
"минут","115234764","a unit of time equal to 60 seconds or 1/60th of an hour"
"минутни","500000643","of or related to a minute"
"пасти","201972298","descend in free fall under the influence of gravity"
"пасти","201970826","move downward and lower, but not necessarily all the way"
"пасти","200151689","decrease in size, extent, or range"
"пасти","201984317","lose an upright position suddenly"
"пасти","202756821","fall from clouds"
"пасти","201984119","drop oneself to a lower or less erect position"
"пасти","202620213","die, as in battle or in a hunt"
"пасти","202528985","suffer defeat, failure, or ruin"
"пасти","200342314","go as if by falling"
"пасти","200147815","pass suddenly and passively into a state of body or mind"
"пасти","202661015","be due"
"пасти","202385153","lose office or power"
"пасти","202304507","be captured"
"пасти","202358655","to be given by assignment or distribution"
"пасти","202565911","yield to temptation or sin"
"пасти","202523521","fail to get a passing grade"
"падати","201972298","descend in free fall under the influence of gravity"
"падати","201970826","move downward and lower, but not necessarily all the way"
"падати","200151689","decrease in size, extent, or range"
"падати","201984317","lose an upright position suddenly"
"падати","202756821","fall from clouds"
"падати","201984119","drop oneself to a lower or less erect position"
"падати","202620213","die, as in battle or in a hunt"
"падати","202528985","suffer defeat, failure, or ruin"
"падати","200342314","go as if by falling"
"падати","200147815","pass suddenly and passively into a state of body or mind"
"падати","202661015","be due"
"падати","202385153","lose office or power"
"падати","202304507","be captured"
"падати","202358655","to be given by assignment or distribution"
"падати","202565911","yield to temptation or sin"
"падати","202523521","fail to get a passing grade"
"падање","500000645","the act of falling"
"пад","107370270","a movement downward"
"пад","107362386","a free and rapid descent by the force of gravity"
"пад","100076884","a sudden drop from an upright position"
"пад","105111835","a sudden sharp decrease in some quantity"
"пад","100756919","a lapse into sin; a loss of innocence or of chastity"
"пад","107427728","a sudden decline in strength or number or importance"
"пад","100066901","failure to reach a minimum required performance"
"ред","114496710","a condition of regular or proper arrangement"
"ред","113968547","established customary state (especially of society)"
"ред","108456993","logical or comprehensible arrangement of separate elements"
"ред","108106934","(biology) taxonomic group containing one or more families"
"ред","108147794","a group of person living under a religious rule"
"ред","107012534","text consisting of a row of words written across a page or computer screen"
"ред","108432345","a line of people or vehicles waiting for something"
"ред","100457382","(game) the activity of doing something in an agreed succession"
"ред","108431437","an arrangement of objects or people side by side in a line"
"ред","106496397","a schedule of times of arrivals and departures"
"ред","105910940","a temporally organized plan for matters to be attended to"
"ред","106485261","a list of matters to be taken up (as at a meeting)"
"ред","106664845","rules governing socially acceptable behavior"
"ред","108431942","a row or line of people (especially soldiers or police) standing abreast of one another"
"ред","108591680","a relatively thin sheetlike expanse or region lying over or under another"
"рећи","201009240","express in words"
"рећи","200746718","give instructions to or direct somebody to do something with authority"
"рећи","200979870","utter aloud"
"рећи","200917300","express a supposition"
"рећи","200941990","express in speech"
"речен","500000647","said; mentioned"
"речен","302068730","being the one previously mentioned or spoken of"
"казати","201009240","express in words"
"казати","200952524","let something be known"
"казати","200746718","give instructions to or direct somebody to do something with authority"
"казати","200978549","speak, pronounce, or utter in a certain way"
"казати","200979870","utter aloud"
"казати","201009821","state as one's opinion or judgement; declare"
"казати","200923197","indicate"
"казати","200917772","make a prediction about; tell in advance"
"казати","200841580","speak out against"
"бавити","202375131","carry out or participate in an activity; be involved in"
"бавити","202415831","keep busy with"
"бавити","202649600","reside temporarily"
"бављење","101055360","a temporary stay (e.g., as a guest)"
"спремити","200406243","make ready or suitable or equip in advance for a particular purpose or for some use, event, etc"
"спремити","201664172","prepare for eating by applying heat"
"спремити","202387034","educate for a future role or function"
"спремити","200275843","put (things or places) in order"
"спремити","201494310","put into a certain place or abstract location"
"спремати","200406243","make ready or suitable or equip in advance for a particular purpose or for some use, event, etc"
"спремати","201664172","prepare for eating by applying heat"
"спремати","202387034","educate for a future role or function"
"спремати","200275843","put (things or places) in order"
"спремати","201494310","put into a certain place or abstract location"
"спреман","301930512","completely prepared or in condition for immediate action or use or progress"
"спреман","301844742","made suitable and available for immediate use"
"спреман","301911053","meeting the proper standards and requirements and training for an office or position or task"
"спремање","500000649","preparing"
"носити","201449974","move while supporting, either in a vehicle or in one's hands or on one's body"
"носити","202717102","have with oneself; have on one's person"
"носити","201601234","support or hold in a certain manner"
"носити","201218084","bear or be able to bear the weight, pressure,or responsibility of"
"носити","202077656","take something or somebody with oneself somewhere"
"носити","202700867","contain or hold; have within"
"носити","201752495","bring forth or yield"
"носити","200059019","be pregnant with"
"носити","201545079","lay eggs"
"носити","200052374","be dressed in"
"носити","200047745","have on one's person"
"носити","200968211","cause to become widely known"
"носити","500000651","have a range (weapon)"
"носити","202415831","keep busy with"
"носити","200046534","put on clothes"
"ношење","500000653","the act of carrying"
"ношење","100830257","the act of having on your person as a covering or adornment"
"услужити","202540670","work for or be a servant to"
"услуживати","202540670","work for or be a servant to"
"услужен","500000655","served; waited on"
"услуга","100098625","the performance of duties by a waiter or servant"
"услуга","100577525","work done by one person or group that benefits another"
"услуга","101226941","an act of gracious kindness"
"услуга","101227083","a favor for someone"
"чувати","201129337","watch over or shield from danger or harm; protect"
"чувати","202456031","to keep watch over"
"чувати","201128193","shield from danger, injury, destruction, or damage"
"чувати","202455407","follow with the eyes or the mind"
"чувати","202280132","keep in safety and protect from harm, decay, loss, or destruction"
"чувати","202225492","to keep up and reserve for personal or special use"
"чувати","202151966","be vigilant, be on the lookout or be careful"
"чувати","202451113","prevent from coming close"
"чувати","201196037","choose not to consume"
"сачувати","201129337","watch over or shield from danger or harm; protect"
"сачувати","202456031","to keep watch over"
"сачувати","201128193","shield from danger, injury, destruction, or damage"
"сачувати","202455407","follow with the eyes or the mind"
"сачувати","202280132","keep in safety and protect from harm, decay, loss, or destruction"
"сачувати","202225492","to keep up and reserve for personal or special use"
"сачувати","202151966","be vigilant, be on the lookout or be careful"
"сачувати","202451113","prevent from coming close"
"сачувати","201196037","choose not to consume"
"чување","500000657","guarding"
"чување","500000659","storing"
"резервисати","200795632","obtain or arrange (for oneself) in advance"
"резервисати","202498320","arrange for and reserve (something for someone else) in advance"
"резервација","107177772","the written record or promise of an arrangement by which accommodations are secured in advance"
"резервација","105795460","something reserved in advance (as a hotel accommodation or a seat on a plane etc.)"
"убедити","200769553","make (someone) agree, understand, or realize the truth or validity of something"
"убедити","200766418","cause somebody to adopt a certain position, belief, or course of action; twist somebody's arm"
"убеђивати","200769553","make (someone) agree, understand, or realize the truth or validity of something"
"убеђивати","200766418","cause somebody to adopt a certain position, belief, or course of action; twist somebody's arm"
"убеђен","300337172","persuaded of; very sure"
"убеђење","105942888","an unshakable belief in something without need for proof or evidence"
"посетити","202487573","pay a brief visit"
"посетити","201844048","come to see in an official or professional capacity"
"посетити","202612762","be present at (meetings, church services, university), etc."
"посећивати","202487573","pay a brief visit"
"посећивати","201844048","come to see in an official or professional capacity"
"посећивати","202612762","be present at (meetings, church services, university), etc."
"посећен","500000663","visited"
"посећен","500000661","attended"
"посета","101233156","the act of going to see some person or place or thing for a short time"
"посета","108385280","a meeting arranged by the visitor to see someone (such as a doctor or lawyer) for treatment or advice"
"посета","101232842","the act of visiting in an official capacity (as for an inspection)"
"посета","101232684","the act of going to see some person in a professional capacity"
"захвалити","200892315","express gratitude or show appreciation to"
"захвалити","202367032","leave (a job, post, or position) voluntarily"
"захваљивати","200892315","express gratitude or show appreciation to"
"захваљивати","202367032","leave (a job, post, or position) voluntarily"
"захвалан","301146493","feeling or showing gratitude"
"захвалан","302587936","sufficiently valuable to justify the investment of time or interest"
"почети","200345761","take the first step or steps in carrying out an action"
"почети","202608347","have a beginning, in a temporal, spatial, or evaluative sense"
"почети","200348746","set in motion, cause to start"
"почињати","200345761","take the first step or steps in carrying out an action"
"почињати","202608347","have a beginning, in a temporal, spatial, or evaluative sense"
"почињати","200348746","set in motion, cause to start"
"почетак","107290905","the event consisting of the start of something"
"почетак","105868051","the first part or section of something"
"почетак","108507558","the place where something begins, where it springs into being"
"почетак","100235435","the act of starting something"
"почетак","107325190","the beginning of anything"
"почетни","301009206","serving to begin"
"почетни","301011973","occurring at the beginning"
"почетни","301009865","appropriate to the beginning or start of an event"
"састати","202023107","come together"
"састати","202486932","get together socially or for a specific purpose"
"састати","202710402","be adjacent or come together"
"састати","202428924","collect in one place"
"састати","202022804","meet by design; be present at the arrival of"
"састати","202022977","meet with by appointment"
"састајати","202023107","come together"
"састајати","202486932","get together socially or for a specific purpose"
"састајати","202710402","be adjacent or come together"
"састајати","202428924","collect in one place"
"састајати","202022804","meet by design; be present at the arrival of"
"састајати","202022977","meet with by appointment"
"састанак","108307589","a formally arranged gathering"
"састанак","108385009","a meeting arranged in advance"
"састанак","108310389","a small informal social gathering"
"састанак","101230965","the social act of assembling for some common purpose"
"волети","201775164","have a great affection or liking for"
"волети","201775535","be enamored or in love with"
"волети","201777210","find enjoyable or agreeable"
"волети","201776952","be fond of"
"особа","100007846","a human being"
"особни","301616157","particular to a given individual"
"особни","301767329","concerning or affecting a particular person or his or her private life and personality"
"особни","500000665","of or related to a passenger"
"расти","200231557","increase in size by natural process"
"расти","200230746","become larger, greater, or bigger; expand or gain"
"расти","200156601","become bigger or greater in amount"
"порасти","200231557","increase in size by natural process"
"порасти","200230746","become larger, greater, or bigger; expand or gain"
"порасти","200156601","become bigger or greater in amount"
"одрасти","202540347","become an adult"
"одрасти","200250181","develop and reach maturity; undergo maturation"
"одрастати","202540347","become an adult"
"одрастати","200250181","develop and reach maturity; undergo maturation"
"водити","201999798","take somebody somewhere"
"водити","202077656","take something or somebody with oneself somewhere"
"водити","200749205","command with authority"
"водити","202202928","look after; be the keeper of; have charge of"
"водити","201065877","maintain by writing regular records"
"водити","202445509","direct the course of; manage or control"
"водити","202635956","tend to or result in"
"водити","202685951","stretch out over a distance, space, time, or scope; run or extend between two points or beyond a certain point"
"водити","202687385","be ahead of others; be the first"
"повести","201999798","take somebody somewhere"
"повести","202077656","take something or somebody with oneself somewhere"
"повести","200749205","command with authority"
"повести","202202928","look after; be the keeper of; have charge of"
"повести","201065877","maintain by writing regular records"
"повести","202445509","direct the course of; manage or control"
"повести","202635956","tend to or result in"
"повести","202685951","stretch out over a distance, space, time, or scope; run or extend between two points or beyond a certain point"
"повести","202687385","be ahead of others; be the first"
"вођење","101256417","the activity of leading"
"навести","201999423","travel in front of; go in advance of others"
"навести","202555908","be conducive to"
"навести","200770437","cause to do; cause to act in a specified manner"
"навести","201023574","refer to for illustration or proof"
"навести","201924882","walk as if unable to control one's movements"
"наводити","201999423","travel in front of; go in advance of others"
"наводити","202555908","be conducive to"
"наводити","200770437","cause to do; cause to act in a specified manner"
"наводити","201023574","refer to for illustration or proof"
"наводити","201924882","walk as if unable to control one's movements"
"навођење","100159177","act of bringing about a desired result"
"мислити","200628491","use or exercise the mind or one's power of reason in order to make inferences, decisions, or arrive at a solution or judgments"
"мислити","200689344","judge or regard; look upon; judge"
"мислити","200708538","have in mind as a purpose"
"мислити","200739082","ponder; reflect on, or reason about"
"мислити","200739340","decide by pondering, reasoning, or reflecting"
"мислити","200629738","have or formulate in the mind"
"мислити","202640440","pause or hold back in uncertainty or unwillingness"
"мислити","500000667","be thought, be believed"
"помислити","200628491","use or exercise the mind or one's power of reason in order to make inferences, decisions, or arrive at a solution or judgments"
"помислити","200689344","judge or regard; look upon; judge"
"помислити","200708538","have in mind as a purpose"
"помислити","200739082","ponder; reflect on, or reason about"
"помислити","200739340","decide by pondering, reasoning, or reflecting"
"помислити","200629738","have or formulate in the mind"
"помислити","202640440","pause or hold back in uncertainty or unwillingness"
"помислити","500000667","be thought, be believed"
"мишљење","105770926","the process of using your mind to consider something carefully"
"мишљење","105945642","a personal belief or judgment that is not founded on proof or certainty"
"мишљење","106782019","a message expressing a belief about something; the expression of a belief that is held with confidence but not substantiated by positive knowledge or proof"
"размислити","200630380","reflect deeply on a subject"
"размислити","202640440","pause or hold back in uncertainty or unwillingness"
"размишљати","200630380","reflect deeply on a subject"
"размишљати","202640440","pause or hold back in uncertainty or unwillingness"
"размишљање","500000669","the act of thinking deeply about or pondering something"
"пустоловина","100796315","a wild and exciting undertaking (not necessarily lawful)"
"па","500000675","(and) then"
"па","500000677","and (so)"
"па","500000679","but"
"па","500000681","even if"
"па","500000685","well; but"
"једном","400118869","on one occasion"
"једном","400118965","at a previous time"
"рука","105564590","the (prehensile) extremity of the superior limb"
"рука","105563770","a human limb; technically the part of the superior limb between the shoulder and the elbow but commonly used to refer to the whole superior limb"
"рука","101208460","physical assistance"
"ручни","500000687","of or related to a hand, arm, or wrist."
"бојица","500000701","colored pencil"
"нацртати","201690294","represent by making a drawing of, as with a pencil, chalk, etc. on a surface"
"нацртати","202392762","place somebody in a particular situation or location"
"цртати","201690294","represent by making a drawing of, as with a pencil, chalk, etc. on a surface"
"цртати","202392762","place somebody in a particular situation or location"
"овако","500000699","in this way; like this"
"показати","202148788","give an exhibition of to an interested audience"
"показати","202137132","make visible or noticeable"
"показати","200923793","indicate a place, direction, person, or thing; either spatially or figuratively"
"показати","200422090","come into sight or view"
"показати","202133435","give a certain impression or have a certain outward aspect"
"показивати","202148788","give an exhibition of to an interested audience"
"показивати","202137132","make visible or noticeable"
"показивати","200923793","indicate a place, direction, person, or thing; either spatially or figuratively"
"показивати","200422090","come into sight or view"
"показивати","202133435","give a certain impression or have a certain outward aspect"
"ремек-дело","103727605","the most outstanding work of a creative artist or craftsman"
"плашити","201779165","cause fear in"
"плашити","201780202","be afraid or scared of; be frightened of"
"уплашити","201779165","cause fear in"
"уплашити","201780202","be afraid or scared of; be frightened of"
"шешир","103497657","headdress that protects the head from bad weather; has shaped crown and usually a brim"
"приказати","200987071","give a description of"
"приказати","201711445","perform (a play), especially on a stage"
"приказати","202148788","give an exhibition of to an interested audience"
"приказати","200855512","appraise critically"
"приказивати","200987071","give a description of"
"приказивати","201711445","perform (a play), especially on a stage"
"приказивати","202148788","give an exhibition of to an interested audience"
"приказивати","200855512","appraise critically"
"варити","201197338","convert food into absorbable substances"
"варити","201664172","prepare for eating by applying heat"
"варити","200322847","transform and make suitable for consumption by heating"
"варити","201595830","join together by heating"
"слон","102503517","five-toed pachyderm"
"слонов","500000703","possessed by an elephant"
"слоница","500000705","a small elephant"
"слоновски","301385773","of great mass; huge and bulky"
"затим","400061203","happening at a time subsequent to a reference time"
"затим","500000707","in addition; still"
"изнутра","500000709","from inside"
"како","500000711","how"
"како","400146594","to a very great extent or degree"
"како","400026137","in some unspecified way or manner; or by some unspecified means"
"како","500000713","used to express surprise"
"како","500000715","as"
"како","500000717","how"
"како","500000719","when; as soon as"
"како","500000721","since"
"тумачити","200623151","make sense of; assign a meaning to"
"тумачити","200938247","give an interpretation or explanation to"
"тумачити","201732172","give an interpretation or rendition of"
"тумачити","500000723","to serve as an interpreter"
"протумачити","200623151","make sense of; assign a meaning to"
"протумачити","200938247","give an interpretation or explanation to"
"протумачити","201732172","give an interpretation or rendition of"
"протумачити","500000723","to serve as an interpreter"
"тумачење","105766247","an explanation of something that is not immediately obvious"
"тумачење","106744000","an explanation or definition of an obscure word in a text"
"тумачење","106429483","rewording something in less technical terminology"
"увек","400019339","at all times; all the time and on every occasion"
"саветовати","200872886","give advice to"
"саветовати","200877559","get or ask advice from"
"посаветовати","200872886","give advice to"
"посаветовати","200877559","get or ask advice from"
"саветовање","101264050","the act of referring or consulting"
"саветовање","107143624","a conference (usually with someone important)"
"саветовање","107143137","a conference between two or more people to consider a particular question"
"канити","200708538","have in mind as a purpose"
"канити","500000725","hesitate; take a long time to make up one's mind"
"канити","200811375","stay clear from; keep away from; keep out of the way of someone or something"
"канити","200136991","leave unchanged or undisturbed or refrain from taking"
"наканити","200697589","reach, make, or come to a decision about something"
"оканити","200811375","stay clear from; keep away from; keep out of the way of someone or something"
"оканити","200136991","leave unchanged or undisturbed or refrain from taking"
"оканити","202224055","dispose of"
"цртање","100935940","the creation of artistic pictures or diagrams"
"споља","500000727","from outside"
"радо","400348110","in a willing manner"
"радије","400115554","more readily or willingly"
"посветити","200866702","render holy by means of religious rites"
"посветити","202386012","appoint to a clerical posts"
"посветити","202427726","invest with ministerial or priestly authority"
"посветити","200823129","declare (a dead person) to be a saint"
"посветити","200887463","give entirely to a specific person, activity, or cause"
"посветити","200677966","set apart to sacred uses with solemn rites, of a church"
"посвећивати","200866702","render holy by means of religious rites"
"посвећивати","202386012","appoint to a clerical posts"
"посвећивати","202427726","invest with ministerial or priestly authority"
"посвећивати","200823129","declare (a dead person) to be a saint"
"посвећивати","200887463","give entirely to a specific person, activity, or cause"
"посвећивати","200677966","set apart to sacred uses with solemn rites, of a church"
"посвећен","300573225","solemnly dedicated to or set apart for a high purpose"
"ето","500000733","look; there is"
"ево","500000735","here; here is"
"напустити","200614057","leave someone who needs or counts on you; leave in the lurch"
"напустити","201842367","leave behind"
"напустити","202228031","forsake, leave behind"
"напустити","202227741","give up with the intent of never claiming again"
"напустити","200613393","stop maintaining or insisting on; of ideas or claims"
"напуштати","200614057","leave someone who needs or counts on you; leave in the lurch"
"напуштати","201842367","leave behind"
"напуштати","202228031","forsake, leave behind"
"напуштати","202227741","give up with the intent of never claiming again"
"напуштати","200613393","stop maintaining or insisting on; of ideas or claims"
"напуштање","100204439","the act of giving something up"
"диван","301676517","extraordinarily good or great ; used especially as intensifiers"
"диван","302343110","very good;of the highest quality"
"дивнији","500000737","more wonderful"
"најдивнији","500000739","most wonderful"
"занимање","100609953","an occupation requiring special education (especially in the liberal arts or sciences)"
"занимање","100432689","an auxiliary activity"
"занимање","100431552","a diversion that occupies one's time and thoughts (usually pleasantly)"
"занимање","105682950","a sense of concern with and curiosity about someone or something"
"сликар","110391653","an artist who paints"
"сликаров","500000741","possessed by a painter"
"сликарски","500000743","of or related to a painter"
"сликарица","500000745","a female artist who paints"
"обавестити","200873682","inform (somebody) of something"
"обавестити","200831651","impart knowledge of some fact, state or affairs, or event to"
"обавестити","500000749","get information"
"обавештавати","200873682","inform (somebody) of something"
"обавештавати","200831651","impart knowledge of some fact, state or affairs, or event to"
"обавештавати","500000749","get information"
"обавештен","500000747","notified; informed"
"обавештење","106747670","an announcement containing information about an event"
"обавештење","106634376","a message received and understood"
"обесхрабрити","201819147","deprive of courage or hope; take away hope from; cause to feel discouraged"
"обесхрабривати","201819147","deprive of courage or hope; take away hope from; cause to feel discouraged"
"обесхрабрен","301664880","made less hopeful or enthusiastic"
"обесхрабрен","301992418","lacking in resolution"
"неуспех","114477877","lack of success"
"неуспех","107317764","an event that does not accomplish its intended purpose"
"успех","100063652","an attainment that is successful"
"успех","114474894","a state of prosperity or fame"
"успех","107319103","an event that accomplishes its intended purpose"
"успешан","302331262","having succeeded or being marked by a favorable outcome"
"неуспешан","302333453","not successful; having failed or having an unfavorable outcome"
"неуспешан","301866812","unproductive of success"
"заморити","200075021","exhaust or get tired through overuse or great strain or stress"
"замарати","200075021","exhaust or get tired through overuse or great strain or stress"
"заморен","302431728","depleted of strength or energy"
"поново","400040365","anew"
"поново","400176880","several time"
"објаснити","200939277","make plain and comprehensible"
"објаснити","200773432","have an argument about something"
"објаснити","500000751","become clear"
"објашњавати","200939277","make plain and comprehensible"
"објашњавати","200773432","have an argument about something"
"објашњавати","500000751","become clear"
"објашнјен","500000753","explained"
"објашнјење","107232421","the act of explaining; making something plain or intelligible"
"објашнјење","107140659","an exchange of views on some topic"
"објашнјење","107140978","a discussion in which reasons are advanced for and against some proposition or proposal"
"објашнјење","106763273","a comment or instruction (usually added)"
"објашнјење","106764244","a printed note placed below the text on a printed page"
"објашнјење","106429483","rewording something in less technical terminology"
"објашнјење","106744000","an explanation or definition of an obscure word in a text"
"дакле","400294459","as a consequence"
"изабрати","200674607","pick out, select, or choose from a number of alternatives"
"изабрати","200676864","choose"
"изабирати","200674607","pick out, select, or choose from a number of alternatives"
"изабирати","200676864","choose"
"изабран","302123475","chosen in preference to another"
"изабран","302342309","selected or chosen for special qualifications"
"управљати","201151110","point or cause to go (blows, weapons, or objects such as photographic equipment) towards"
"управљати","201931768","direct the course; determine the direction of travelling"
"управљати","202586619","exercise authority over; as of nations"
"управљати","202441022","exercise authoritative control or power over"
"управљати","200751887","be in command of"
"управљати","202439501","be in charge of"
"управљати","202431971","work in an administrative capacity; supervise or be in charge of"
"управљати","201930874","operate or control a vehicle"
"управљати","201224744","handle and cause to function"
"управљати","201181741","cause to function by supplying the force or power for or by controlling"
"управљати","202662979","be similar, be in line with"
"управљање","101133281","the act of managing something"
"управљање","100803617","the activity of managing or exerting control over something"
"управити","201151110","point or cause to go (blows, weapons, or objects such as photographic equipment) towards"
"управити","201931768","direct the course; determine the direction of travelling"
"управљен","500000755","aimed; pointed"
"свуда","400025728","to or in any or all places"
"свет","109270894","the 3rd planet from the sun; the planet we live on"
"свет","105670972","the concerns of this life as distinguished from heaven and the afterlife"
"свет","109480809","a part of the earth that can be considered separately"
"свет","108179689","people in general considered as a whole"
"свет","102472987","all of the living human inhabitants of the earth"
"свет","302053818","belonging to or derived from or associated with a divine power"
"свет","302055062","concerned with religion or religious purposes"
"свет","302054310","made or declared or believed to be holy; devoted to a deity or some religious ceremony or use"
"свет","302054610","worthy of religious veneration"
"свет","301130261","marked by utter benignity; resembling or befitting an angel or saint"
"светији","500000757","more holy or sacred"
"најсветији","500000759","most holy or sacred"
"додуше","400038013","in fact (used as intensifiers or sentence modifiers)"
"додуше","400037641","in truth (often tends to intensify)"
"додуше","400150134","admittedly"
"додуше","500000761","although"
"разликовати","200650353","mark as different"
"разликовати","500000763","be different"
"користан","302495922","being of use or service"
"користан","301090820","having a useful function"
"користан","301870889","yielding material gain or profit"
"кориснији","500000765","more useful"
"кориснији","500000767","more profitable"
"најкориснији","500000769","most useful"
"најкориснији","500000771","most profitable"
"залутати","500000773","get lost; go astray"
"залутати","500000775","to get to (unexpectedly)"
"ноћ","115167027","the time after sunset and before sunrise while it is dark outside"
"ноћ","115155747","the dark part of the diurnal cycle considered a time unit"
"ноћ","113983717","darkness"
"ноћни","500000777","of or related to night"
"ако","500000779","if"
"живот","113963192","a characteristic state or mode of living"
"живот","105810561","the experience of being alive; the course of human events and activities"
"живот","113961399","the course of existence of an individual; the actions and events that occur in living"
"живот","113961642","the condition of living or the state of being alive"
"живот","115140405","the period during which something is functional (as between birth and death)"
"живот","115140744","the period between birth and the present time"
"живот","115140892","the period from the present until death"
"живот","111473291","the organic phenomenon that distinguishes living organisms from nonliving ones"
"живот","100006269","living things collectively"
"животни","302756129","pertaining to living persons"
"животан","300903894","urgently needed; absolutely necessary"
"животан","300902347","performing an essential function in the living body"
"животан","300095094","manifesting or characteristic of life"
"животнији","500000781","more vital"
"најживотнији","500000783","most vital"
"доћи","202005948","reach a destination; arrive by movement or progress"
"доћи","201849221","move toward, travel toward something or somebody or approach something or somebody"
"доћи","200542120","reach or enter a state, relation, condition, use, or position"
"доћи","200341917","come to pass; arrive, as in due course"
"долазити","202005948","reach a destination; arrive by movement or progress"
"долазити","201849221","move toward, travel toward something or somebody or approach something or somebody"
"долазити","200542120","reach or enter a state, relation, condition, use, or position"
"долазити","200341917","come to pass; arrive, as in due course"
"додир","107279285","a communicative interaction"
"озбиљан","302118379","concerned with work or important matters rather than play or trivialities"
"озбиљан","300651039","causing fear or anxiety by threatening great harm"
"озбиљан","301279611","of great consequence"
"озбиљан","302460964","being or reflecting the essential or genuine character of something"
"озбиљнији","500000785","more serious"
"најозбиљнији","500000787","most serious"
"дуг","301437963","primarily temporal sense; being or indicating a relatively great or greater than average duration or passage of time or a duration as specified"
"дуг","301433493","primarily spatial sense; of relatively great or greater than average spatial extension or extension as specified"
"дуго","400166025","for an extended time or at a distant time"
"најдужи","500000791","longest"
